# Rescue Logfile. Created by GNU ddrescue version 1.19
# Command line: ddrescue -b 2048 -d -r 3 -v /dev/sr0 image.iso image.log
# Start time:   2015-10-09 19:52:25
# Current time: 2015-10-09 23:19:57
# Scraping failed blocks... (forwards)
# current_pos  current_status
0xD37FB000     /
#      pos        size  status
0x107E48000  0x00000800  -
0x107E48800  0x0004A000  /
0x107E92800  0x00000800  -
0x107E93000  0x00026000  +
0x107EB9000  0x00000800  -
0x107EB9800  0x0004A000  /
0x107F03800  0x00000800  -
0x107F04000  0x0003C000  +
0x107F40000  0x00000800  -
0x107F40800  0x0000F000  /
0x107F4F800  0x00000800  -
0x107F50000  0x00053000  +
0x107FA3000  0x00000800  -
0x107FA3800  0x0004A000  /
0x107FED800  0x00000800  -
0x107FEE000  0x00031000  +
0x10801F000  0x00001000  -
0x108020000  0x00010000  +
0x108030000  0x00000800  -
0x108030800  0x0000F000  /
0x10803F800  0x00000800  -
0x108040000  0x00B38000  +
0x108B78000  0x00000800  -
0x108B78800  0x00017000  /
0x108B8F800  0x00000800  -
0x108B90000  0x02108000  +
0x10AC98000  0x00000800  -
0x10AC98800  0x00007000  /
0x10AC9F800  0x00000800  -
0x10ACA0000  0x00188000  +
0x10AE28000  0x00000800  -
0x10AE28800  0x00007000  /
0x10AE2F800  0x00000800  -
0x10AE30000  0x000D0000  +
0x10AF00000  0x00000800  -
0x10AF00800  0x00007000  /
0x10AF07800  0x00000800  -
0x10AF08000  0x000B0000  +
0x10AFB8000  0x00000800  -
0x10AFB8800  0x00007000  /
0x10AFBF800  0x00000800  -
0x10AFC0000  0x017D0000  +
0x10C790000  0x00000800  -
0x10C790800  0x0000F000  /
0x10C79F800  0x00000800  -
0x10C7A0000  0x00010000  +
0x10C7B0000  0x00000800  -
0x10C7B0800  0x0000F000  /
0x10C7BF800  0x00000800  -
0x10C7C0000  0x00088000  +
0x10C848000  0x00000800  -
0x10C848800  0x00007000  /
0x10C84F800  0x00000800  -
0x10C850000  0x00018000  +
0x10C868000  0x00000800  -
0x10C868800  0x00007000  /
0x10C86F800  0x00000800  -
0x10C870000  0x000B0000  +
0x10C920000  0x00000800  -
0x10C920800  0x00007000  /
0x10C927800  0x00000800  -
0x10C928000  0x00018000  +
0x10C940000  0x00000800  -
0x10C940800  0x0000F000  /
0x10C94F800  0x00000800  -
0x10C950000  0x00030000  +
0x10C980000  0x00000800  -
0x10C980800  0x0000C000  /
0x10C98C800  0x00000800  -
0x10C98D000  0x00013000  +
0x10C9A0000  0x00000800  -
0x10C9A0800  0x00007000  /
0x10C9A7800  0x00000800  -
0x10C9A8000  0x00030000  +
0x10C9D8000  0x00000800  -
0x10C9D8800  0x00007000  /
0x10C9DF800  0x00000800  -
0x10C9E0000  0x00058000  +
0x10CA38000  0x00000800  -
0x10CA38800  0x00007000  /
0x10CA3F800  0x00000800  -
0x10CA40000  0x00018000  +
0x10CA58000  0x00000800  -
0x10CA58800  0x00007000  /
0x10CA5F800  0x00000800  -
0x10CA60000  0x00030000  +
0x10CA90000  0x00000800  -
0x10CA90800  0x0000F000  /
0x10CA9F800  0x00000800  -
0x10CAA0000  0x00010000  +
0x10CAB0000  0x00000800  -
0x10CAB0800  0x00007000  /
0x10CAB7800  0x00000800  -
0x10CAB8000  0x00038000  +
0x10CAF0000  0x00000800  -
0x10CAF0800  0x0000F000  /
0x10CAFF800  0x00000800  -
0x10CB00000  0x00048000  +
0x10CB48000  0x00000800  -
0x10CB48800  0x00007000  /
0x10CB4F800  0x00000800  -
0x10CB50000  0x00018000  +
0x10CB68000  0x00000800  -
0x10CB68800  0x00007000  /
0x10CB6F800  0x00000800  -
0x10CB70000  0x00038000  +
0x10CBA8000  0x00000800  -
0x10CBA8800  0x00007000  /
0x10CBAF800  0x00000800  -
0x10CBB0000  0x00050000  +
0x10CC00000  0x00000800  -
0x10CC00800  0x0000F000  /
0x10CC0F800  0x00000800  -
0x10CC10000  0x00010000  +
0x10CC20000  0x00000800  -
0x10CC20800  0x0000F000  /
0x10CC2F800  0x00000800  -
0x10CC30000  0x00030000  +
0x10CC60000  0x00000800  -
0x10CC60800  0x00007000  /
0x10CC67800  0x00000800  -
0x10CC68000  0x00050000  +
0x10CCB8000  0x00000800  -
0x10CCB8800  0x00007000  /
0x10CCBF800  0x00000800  -
0x10CCC0000  0x00018000  +
0x10CCD8000  0x00000800  -
0x10CCD8800  0x00007000  /
0x10CCDF800  0x00000800  -
0x10CCE0000  0x00130000  +
0x10CE10000  0x00000800  -
0x10CE10800  0x00007000  /
0x10CE17800  0x00000800  -
0x10CE18000  0x0EE60000  +
0x11BC78000  0x00000800  -
0x11BC78800  0x00007000  /
0x11BC7F800  0x00000800  -
0x11BC80000  0x00030000  +
0x11BCB0000  0x00000800  -
0x11BCB0800  0x0000F000  /
0x11BCBF800  0x00000800  -
0x11BCC0000  0x00010000  +
0x11BCD0000  0x00000800  -
0x11BCD0800  0x0000F000  /
0x11BCDF800  0x00000800  -
0x11BCE0000  0x00028000  +
0x11BD08000  0x00000800  -
0x11BD08800  0x00007000  /
0x11BD0F800  0x00000800  -
0x11BD10000  0x00018000  +
0x11BD28000  0x00000800  -
0x11BD28800  0x00007000  /
0x11BD2F800  0x00000800  -
0x11BD30000  0x00018000  +
0x11BD48000  0x00000800  -
0x11BD48800  0x00007000  /
0x11BD4F800  0x00000800  -
0x11BD50000  0x00010000  +
0x11BD60000  0x00000800  -
0x11BD60800  0x0000F000  /
0x11BD6F800  0x00000800  -
0x11BD70000  0x00010000  +
0x11BD80000  0x00000800  -
0x11BD80800  0x0002F000  /
0x11BDAF800  0x00000800  -
0x11BDB0000  0x00010000  +
0x11BDC0000  0x00000800  -
0x11BDC0800  0x0000F000  /
0x11BDCF800  0x00000800  -
0x11BDD0000  0x00008000  +
0x11BDD8000  0x00000800  -
0x11BDD8800  0x00007000  /
0x11BDDF800  0x00000800  -
0x11BDE0000  0x00018000  +
0x11BDF8000  0x00000800  -
0x11BDF8800  0x00007000  /
0x11BDFF800  0x00000800  -
0x11BE00000  0x00018000  +
0x11BE18000  0x00000800  -
0x11BE18800  0x00017000  /
0x11BE2F800  0x00000800  -
0x11BE30000  0x00008000  +
0x11BE38000  0x00000800  -
0x11BE38800  0x00007000  /
0x11BE3F800  0x00000800  -
0x11BE40000  0x00010000  +
0x11BE50000  0x00000800  -
0x11BE50800  0x0000F000  /
0x11BE5F800  0x00000800  -
0x11BE60000  0x00010000  +
0x11BE70000  0x00000800  -
0x11BE70800  0x0002D000  /
0x11BE9D800  0x00000800  -
0x11BE9E000  0x0002A000  +
0x11BEC8000  0x00000800  -
0x11BEC8800  0x00007000  /
0x11BECF800  0x00000800  -
0x11BED0000  0x00018000  +
0x11BEE8000  0x00000800  -
0x11BEE8800  0x00016000  /
0x11BEFE800  0x00000800  -
0x11BEFF000  0x00009000  +
0x11BF08000  0x00000800  -
0x11BF08800  0x00007000  /
0x11BF0F800  0x00000800  -
0x11BF10000  0x00010000  +
0x11BF20000  0x00000800  -
0x11BF20800  0x0000F000  /
0x11BF2F800  0x00000800  -
0x11BF30000  0x00010000  +
0x11BF40000  0x00000800  -
0x11BF40800  0x0000F000  /
0x11BF4F800  0x00000800  -
0x11BF50000  0x00010000  +
0x11BF60000  0x00000800  -
0x11BF60800  0x00007000  /
0x11BF67800  0x00000800  -
0x11BF68000  0x00018000  +
0x11BF80000  0x00000800  -
0x11BF80800  0x0000F000  /
0x11BF8F800  0x00000800  -
0x11BF90000  0x00008000  +
0x11BF98000  0x00000800  -
0x11BF98800  0x00007000  /
0x11BF9F800  0x00000800  -
0x11BFA0000  0x00018000  +
0x11BFB8000  0x00000800  -
0x11BFB8800  0x00007000  /
0x11BFBF800  0x00000800  -
0x11BFC0000  0x00018000  +
0x11BFD8000  0x00000800  -
0x11BFD8800  0x00007000  /
0x11BFDF800  0x00000800  -
0x11BFE0000  0x00018000  +
0x11BFF8000  0x00000800  -
0x11BFF8800  0x00007000  /
0x11BFFF800  0x00000800  -
0x11C000000  0x00010000  +
0x11C010000  0x00000800  -
0x11C010800  0x0000F000  /
0x11C01F800  0x00000800  -
0x11C020000  0x00010000  +
0x11C030000  0x00000800  -
0x11C030800  0x0000F000  /
0x11C03F800  0x00000800  -
0x11C040000  0x00010000  +
0x11C050000  0x00000800  -
0x11C050800  0x0000F000  /
0x11C05F800  0x00000800  -
0x11C060000  0x00008000  +
0x11C068000  0x00000800  -
0x11C068800  0x00007000  /
0x11C06F800  0x00000800  -
0x11C070000  0x00018000  +
0x11C088000  0x00000800  -
0x11C088800  0x00007000  /
0x11C08F800  0x00000800  -
0x11C090000  0x00018000  +
0x11C0A8000  0x00000800  -
0x11C0A8800  0x00007000  /
0x11C0AF800  0x00000800  -
0x11C0B0000  0x00018000  +
0x11C0C8000  0x00000800  -
0x11C0C8800  0x00007000  /
0x11C0CF800  0x00000800  -
0x11C0D0000  0x00010000  +
0x11C0E0000  0x00000800  -
0x11C0E0800  0x00007000  /
0x11C0E7800  0x00000800  -
0x11C0E8000  0x00018000  +
0x11C100000  0x00000800  -
0x11C100800  0x0000F000  /
0x11C10F800  0x00000800  -
0x11C110000  0x00010000  +
0x11C120000  0x00000800  -
0x11C120800  0x0000F000  /
0x11C12F800  0x00000800  -
0x11C130000  0x00010000  +
0x11C140000  0x00000800  -
0x11C140800  0x0000E000  /
0x11C14E800  0x00000800  -
0x11C14F000  0x00009000  +
0x11C158000  0x00000800  -
0x11C158800  0x00007000  /
0x11C15F800  0x00000800  -
0x11C160000  0x00018000  +
0x11C178000  0x00000800  -
0x11C178800  0x00017000  /
0x11C18F800  0x00000800  -
0x11C190000  0x00008000  +
0x11C198000  0x00000800  -
0x11C198800  0x00007000  /
0x11C19F800  0x00000800  -
0x11C1A0000  0x00030000  +
0x11C1D0000  0x00000800  -
0x11C1D0800  0x0000F000  /
0x11C1DF800  0x00000800  -
0x11C1E0000  0x00010000  +
0x11C1F0000  0x00000800  -
0x11C1F0800  0x00027000  /
0x11C217800  0x00000800  -
0x11C218000  0x00010000  +
0x11C228000  0x00000800  -
0x11C228800  0x00017000  /
0x11C23F800  0x00000800  -
0x11C240000  0x00008000  +
0x11C248000  0x00000800  -
0x11C248800  0x00017000  /
0x11C25F800  0x00000800  -
0x11C260000  0x00008000  +
0x11C268000  0x00000800  -
0x11C268800  0x00007000  /
0x11C26F800  0x00000800  -
0x11C270000  0x00018000  +
0x11C288000  0x00000800  -
0x11C288800  0x00007000  /
0x11C28F800  0x00000800  -
0x11C290000  0x00010000  +
0x11C2A0000  0x00000800  -
0x11C2A0800  0x0000F000  /
0x11C2AF800  0x00000800  -
0x11C2B0000  0x00010000  +
0x11C2C0000  0x00000800  -
0x11C2C0800  0x0000F000  /
0x11C2CF800  0x00000800  -
0x11C2D0000  0x00010000  +
0x11C2E0000  0x00000800  -
0x11C2E0800  0x00007000  /
0x11C2E7800  0x00000800  -
0x11C2E8000  0x00018000  +
0x11C300000  0x00000800  -
0x11C300800  0x0000F000  /
0x11C30F800  0x00000800  -
0x11C310000  0x00008000  +
0x11C318000  0x00000800  -
0x11C318800  0x00007000  /
0x11C31F800  0x00000800  -
0x11C320000  0x00018000  +
0x11C338000  0x00000800  -
0x11C338800  0x00017000  /
0x11C34F800  0x00000800  -
0x11C350000  0x00008000  +
0x11C358000  0x00000800  -
0x11C358800  0x00007000  /
0x11C35F800  0x00000800  -
0x11C360000  0x00030000  +
0x11C390000  0x00000800  -
0x11C390800  0x00007000  /
0x11C397800  0x00000800  -
0x11C398000  0x00018000  +
0x11C3B0000  0x00000800  -
0x11C3B0800  0x0000F000  /
0x11C3BF800  0x00000800  -
0x11C3C0000  0x00010000  +
0x11C3D0000  0x00000800  -
0x11C3D0800  0x0000F000  /
0x11C3DF800  0x00000800  -
0x11C3E0000  0x00008000  +
0x11C3E8000  0x00000800  -
0x11C3E8800  0x00007000  /
0x11C3EF800  0x00000800  -
0x11C3F0000  0x00018000  +
0x11C408000  0x00000800  -
0x11C408800  0x00007000  /
0x11C40F800  0x00000800  -
0x11C410000  0x00018000  +
0x11C428000  0x00000800  -
0x11C428800  0x00007000  /
0x11C42F800  0x00000800  -
0x11C430000  0x00018000  +
0x11C448000  0x00000800  -
0x11C448800  0x00007000  /
0x11C44F800  0x00000800  -
0x11C450000  0x00010000  +
0x11C460000  0x00000800  -
0x11C460800  0x00007000  /
0x11C467800  0x00000800  -
0x11C468000  0x00018000  +
0x11C480000  0x00000800  -
0x11C480800  0x0000F000  /
0x11C48F800  0x00000800  -
0x11C490000  0x00010000  +
0x11C4A0000  0x00000800  -
0x11C4A0800  0x0000F000  /
0x11C4AF800  0x00000800  -
0x11C4B0000  0x00028000  +
0x11C4D8000  0x00000800  -
0x11C4D8800  0x00007000  /
0x11C4DF800  0x00000800  -
0x11C4E0000  0x00018000  +
0x11C4F8000  0x00000800  -
0x11C4F8800  0x00017000  /
0x11C50F800  0x00000800  -
0x11C510000  0x00008000  +
0x11C518000  0x00000800  -
0x11C518800  0x00007000  /
0x11C51F800  0x00000800  -
0x11C520000  0x00010000  +
0x11C530000  0x00000800  -
0x11C530800  0x0000F000  /
0x11C53F800  0x00000800  -
0x11C540000  0x00010000  +
0x11C550000  0x00000800  -
0x11C550800  0x0000F000  /
0x11C55F800  0x00000800  -
0x11C560000  0x00010000  +
0x11C570000  0x00000800  -
0x11C570800  0x0000F000  /
0x11C57F800  0x00000800  -
0x11C580000  0x00010000  +
0x11C590000  0x00000800  -
0x11C590800  0x00007000  /
0x11C597800  0x00000800  -
0x11C598000  0x00010000  +
0x11C5A8000  0x00000800  -
0x11C5A8800  0x00007000  /
0x11C5AF800  0x00000800  -
0x11C5B0000  0x00018000  +
0x11C5C8000  0x00000800  -
0x11C5C8800  0x00007000  /
0x11C5CF800  0x00000800  -
0x11C5D0000  0x00018000  +
0x11C5E8000  0x00000800  -
0x11C5E8800  0x0000D000  /
0x11C5F5800  0x00000800  -
0x11C5F6000  0x00012000  +
0x11C608000  0x00000800  -
0x11C608800  0x00007000  /
0x11C60F800  0x00000800  -
0x11C610000  0x00010000  +
0x11C620000  0x00000800  -
0x11C620800  0x0000F000  /
0x11C62F800  0x00000800  -
0x11C630000  0x00010000  +
0x11C640000  0x00000800  -
0x11C640800  0x0000F000  /
0x11C64F800  0x00000800  -
0x11C650000  0x00010000  +
0x11C660000  0x00000800  -
0x11C660800  0x0000F000  /
0x11C66F800  0x00000800  -
0x11C670000  0x00008000  +
0x11C678000  0x00000800  -
0x11C678800  0x00007000  /
0x11C67F800  0x00000800  -
0x11C680000  0x00018000  +
0x11C698000  0x00000800  -
0x11C698800  0x00007000  /
0x11C69F800  0x00000800  -
0x11C6A0000  0x00018000  +
0x11C6B8000  0x00000800  -
0x11C6B8800  0x00007000  /
0x11C6BF800  0x00000800  -
0x11C6C0000  0x00018000  +
0x11C6D8000  0x00000800  -
0x11C6D8800  0x00007000  /
0x11C6DF800  0x00000800  -
0x11C6E0000  0x00010000  +
0x11C6F0000  0x00000800  -
0x11C6F0800  0x0002F000  /
0x11C71F800  0x00000800  -
0x11C720000  0x00010000  +
0x11C730000  0x00000800  -
0x11C730800  0x0000F000  /
0x11C73F800  0x00000800  -
0x11C740000  0x00010000  +
0x11C750000  0x00000800  -
0x11C750800  0x0000F000  /
0x11C75F800  0x00000800  -
0x11C760000  0x00008000  +
0x11C768000  0x00000800  -
0x11C768800  0x00007000  /
0x11C76F800  0x00000800  -
0x11C770000  0x00018000  +
0x11C788000  0x00000800  -
0x11C788800  0x00007000  /
0x11C78F800  0x00000800  -
0x11C790000  0x00018000  +
0x11C7A8000  0x00000800  -
0x11C7A8800  0x00007000  /
0x11C7AF800  0x00000800  -
0x11C7B0000  0x00030000  +
0x11C7E0000  0x00000800  -
0x11C7E0800  0x0000E000  /
0x11C7EE800  0x00000800  -
0x11C7EF000  0x00011000  +
0x11C800000  0x00000800  -
0x11C800800  0x0002F000  /
0x11C82F800  0x00000800  -
0x11C830000  0x00008000  +
0x11C838000  0x00000800  -
0x11C838800  0x00017000  /
0x11C84F800  0x00000800  -
0x11C850000  0x00008000  +
0x11C858000  0x00000800  -
0x11C858800  0x00012000  /
0x11C86A800  0x00000800  -
0x11C86B000  0x0000D000  +
0x11C878000  0x00000800  -
0x11C878800  0x00007000  /
0x11C87F800  0x00000800  -
0x11C880000  0x00018000  +
0x11C898000  0x00000800  -
0x11C898800  0x00007000  /
0x11C89F800  0x00000800  -
0x11C8A0000  0x00010000  +
0x11C8B0000  0x00000800  -
0x11C8B0800  0x0000E000  /
0x11C8BE800  0x00000800  -
0x11C8BF000  0x00011000  +
0x11C8D0000  0x00000800  -
0x11C8D0800  0x0000F000  /
0x11C8DF800  0x00000800  -
0x11C8E0000  0x00010000  +
0x11C8F0000  0x00000800  -
0x11C8F0800  0x0000F000  /
0x11C8FF800  0x00000800  -
0x11C900000  0x00028000  +
0x11C928000  0x00000800  -
0x11C928800  0x00007000  /
0x11C92F800  0x00000800  -
0x11C930000  0x00018000  +
0x11C948000  0x00000800  -
0x11C948800  0x00017000  /
0x11C95F800  0x00000800  -
0x11C960000  0x00008000  +
0x11C968000  0x00000800  -
0x11C968800  0x00007000  /
0x11C96F800  0x00000800  -
0x11C970000  0x00010000  +
0x11C980000  0x00000800  -
0x11C980800  0x0000F000  /
0x11C98F800  0x00000800  -
0x11C990000  0x00010000  +
0x11C9A0000  0x00000800  -
0x11C9A0800  0x0002F000  /
0x11C9CF800  0x00000800  -
0x11C9D0000  0x00568000  +
0x11CF38000  0x00000800  -
0x11CF38800  0x00007000  /
0x11CF3F800  0x00000800  -
0x11CF40000  0x00050000  +
0x11CF90000  0x00000800  -
0x11CF90800  0x0000F000  /
0x11CF9F800  0x00000800  -
0x11CFA0000  0x00010000  +
0x11CFB0000  0x00000800  -
0x11CFB0800  0x0002F000  /
0x11CFDF800  0x00000800  -
0x11CFE0000  0x00008000  +
0x11CFE8000  0x00000800  -
0x11CFE8800  0x00017000  /
0x11CFFF800  0x00000800  -
0x11D000000  0x00008000  +
0x11D008000  0x00000800  -
0x11D008800  0x00007000  /
0x11D00F800  0x00000800  -
0x11D010000  0x00018000  +
0x11D028000  0x00000800  -
0x11D028800  0x00007000  /
0x11D02F800  0x00000800  -
0x11D030000  0x00018000  +
0x11D048000  0x00000800  -
0x11D048800  0x00007000  /
0x11D04F800  0x00000800  -
0x11D050000  0x00010000  +
0x11D060000  0x00000800  -
0x11D060800  0x0000A000  /
0x11D06A800  0x00000800  -
0x11D06B000  0x00015000  +
0x11D080000  0x00000800  -
0x11D080800  0x0000F000  /
0x11D08F800  0x00000800  -
0x11D090000  0x00010000  +
0x11D0A0000  0x00000800  -
0x11D0A0800  0x0000F000  /
0x11D0AF800  0x00000800  -
0x11D0B0000  0x00008000  +
0x11D0B8000  0x00000800  -
0x11D0B8800  0x00007000  /
0x11D0BF800  0x00000800  -
0x11D0C0000  0x00018000  +
0x11D0D8000  0x00000800  -
0x11D0D8800  0x00007000  /
0x11D0DF800  0x00000800  -
0x11D0E0000  0x00018000  +
0x11D0F8000  0x00000800  -
0x11D0F8800  0x00017000  /
0x11D10F800  0x00000800  -
0x11D110000  0x00008000  +
0x11D118000  0x00000800  -
0x11D118800  0x00007000  /
0x11D11F800  0x00000800  -
0x11D120000  0x00010000  +
0x11D130000  0x00000800  -
0x11D130800  0x0000F000  /
0x11D13F800  0x00000800  -
0x11D140000  0x00010000  +
0x11D150000  0x00000800  -
0x11D150800  0x00027000  /
0x11D177800  0x00000800  -
0x11D178000  0x00018000  +
0x11D190000  0x00000800  -
0x11D190800  0x0000F000  /
0x11D19F800  0x00000800  -
0x11D1A0000  0x00008000  +
0x11D1A8000  0x00000800  -
0x11D1A8800  0x00007000  /
0x11D1AF800  0x00000800  -
0x11D1B0000  0x00018000  +
0x11D1C8000  0x00000800  -
0x11D1C8800  0x00007000  /
0x11D1CF800  0x00000800  -
0x11D1D0000  0x00018000  +
0x11D1E8000  0x00000800  -
0x11D1E8800  0x00027000  /
0x11D20F800  0x00000800  -
0x11D210000  0x00010000  +
0x11D220000  0x00000800  -
0x11D220800  0x0000F000  /
0x11D22F800  0x00000800  -
0x11D230000  0x00010000  +
0x11D240000  0x00000800  -
0x11D240800  0x00007000  /
0x11D247800  0x00000800  -
0x11D248000  0x00018000  +
0x11D260000  0x00000800  -
0x11D260800  0x0000F000  /
0x11D26F800  0x00000800  -
0x11D270000  0x00008000  +
0x11D278000  0x00000800  -
0x11D278800  0x00007000  /
0x11D27F800  0x00000800  -
0x11D280000  0x00018000  +
0x11D298000  0x00000800  -
0x11D298800  0x00007000  /
0x11D29F800  0x00000800  -
0x11D2A0000  0x00018000  +
0x11D2B8000  0x00000800  -
0x11D2B8800  0x00007000  /
0x11D2BF800  0x00000800  -
0x11D2C0000  0x00030000  +
0x11D2F0000  0x00000800  -
0x11D2F0800  0x0000F000  /
0x11D2FF800  0x00000800  -
0x11D300000  0x00010000  +
0x11D310000  0x00000800  -
0x11D310800  0x0002F000  /
0x11D33F800  0x00000800  -
0x11D340000  0x00008000  +
0x11D348000  0x00000800  -
0x11D348800  0x00007000  /
0x11D34F800  0x00000800  -
0x11D350000  0x00018000  +
0x11D368000  0x00000800  -
0x11D368800  0x00007000  /
0x11D36F800  0x00000800  -
0x11D370000  0x00018000  +
0x11D388000  0x00000800  -
0x11D388800  0x00007000  /
0x11D38F800  0x00000800  -
0x11D390000  0x00018000  +
0x11D3A8000  0x00000800  -
0x11D3A8800  0x00007000  /
0x11D3AF800  0x00000800  -
0x11D3B0000  0x00010000  +
0x11D3C0000  0x00000800  -
0x11D3C0800  0x0000F000  /
0x11D3CF800  0x00000800  -
0x11D3D0000  0x00010000  +
0x11D3E0000  0x00000800  -
0x11D3E0800  0x0000F000  /
0x11D3EF800  0x00000800  -
0x11D3F0000  0x00010000  +
0x11D400000  0x00000800  -
0x11D400800  0x0000F000  /
0x11D40F800  0x00000800  -
0x11D410000  0x00008000  +
0x11D418000  0x00000800  -
0x11D418800  0x00007000  /
0x11D41F800  0x00000800  -
0x11D420000  0x00018000  +
0x11D438000  0x00000800  -
0x11D438800  0x00007000  /
0x11D43F800  0x00000800  -
0x11D440000  0x00018000  +
0x11D458000  0x00000800  -
0x11D458800  0x00007000  /
0x11D45F800  0x00000800  -
0x11D460000  0x00018000  +
0x11D478000  0x00000800  -
0x11D478800  0x00007000  /
0x11D47F800  0x00000800  -
0x11D480000  0x00010000  +
0x11D490000  0x00000800  -
0x11D490800  0x0000F000  /
0x11D49F800  0x00000800  -
0x11D4A0000  0x00010000  +
0x11D4B0000  0x00000800  -
0x11D4B0800  0x0000F000  /
0x11D4BF800  0x00000800  -
0x11D4C0000  0x00010000  +
0x11D4D0000  0x00000800  -
0x11D4D0800  0x0000F000  /
0x11D4DF800  0x00000800  -
0x11D4E0000  0x00028000  +
0x11D508000  0x00000800  -
0x11D508800  0x00007000  /
0x11D50F800  0x00000800  -
0x11D510000  0x00018000  +
0x11D528000  0x00000800  -
0x11D528800  0x00017000  /
0x11D53F800  0x00000800  -
0x11D540000  0x00008000  +
0x11D548000  0x00000800  -
0x11D548800  0x00007000  /
0x11D54F800  0x00000800  -
0x11D550000  0x00010000  +
0x11D560000  0x00000800  -
0x11D560800  0x0000B000  /
0x11D56B800  0x00000800  -
0x11D56C000  0x00014000  +
0x11D580000  0x00000800  -
0x11D580800  0x0002F000  /
0x11D5AF800  0x00000800  -
0x11D5B0000  0x00010000  +
0x11D5C0000  0x00000800  -
0x11D5C0800  0x0000F000  /
0x11D5CF800  0x00000800  -
0x11D5D0000  0x00008000  +
0x11D5D8000  0x00000800  -
0x11D5D8800  0x00007000  /
0x11D5DF800  0x00000800  -
0x11D5E0000  0x00018000  +
0x11D5F8000  0x00000800  -
0x11D5F8800  0x00007000  /
0x11D5FF800  0x00000800  -
0x11D600000  0x00018000  +
0x11D618000  0x00000800  -
0x11D618800  0x00007000  /
0x11D61F800  0x00000800  -
0x11D620000  0x00030000  +
0x11D650000  0x00000800  -
0x11D650800  0x0000F000  /
0x11D65F800  0x00000800  -
0x11D660000  0x00010000  +
0x11D670000  0x00000800  -
0x11D670800  0x0000F000  /
0x11D67F800  0x00000800  -
0x11D680000  0x00010000  +
0x11D690000  0x00000800  -
0x11D690800  0x0000F000  /
0x11D69F800  0x00000800  -
0x11D6A0000  0x00008000  +
0x11D6A8000  0x00000800  -
0x11D6A8800  0x00007000  /
0x11D6AF800  0x00000800  -
0x11D6B0000  0x00018000  +
0x11D6C8000  0x00000800  -
0x11D6C8800  0x00007000  /
0x11D6CF800  0x00000800  -
0x11D6D0000  0x00018000  +
0x11D6E8000  0x00000800  -
0x11D6E8800  0x00007000  /
0x11D6EF800  0x00000800  -
0x11D6F0000  0x00018000  +
0x11D708000  0x00000800  -
0x11D708800  0x00007000  /
0x11D70F800  0x00000800  -
0x11D710000  0x00010000  +
0x11D720000  0x00000800  -
0x11D720800  0x0000B000  /
0x11D72B800  0x00000800  -
0x11D72C000  0x0000C000  +
0x11D738000  0x00000800  -
0x11D738800  0x00017000  /
0x11D74F800  0x00000800  -
0x11D750000  0x00010000  +
0x11D760000  0x00000800  -
0x11D760800  0x0000F000  /
0x11D76F800  0x00000800  -
0x11D770000  0x00008000  +
0x11D778000  0x00000800  -
0x11D778800  0x00007000  /
0x11D77F800  0x00000800  -
0x11D780000  0x00018000  +
0x11D798000  0x00000800  -
0x11D798800  0x00007000  /
0x11D79F800  0x00000800  -
0x11D7A0000  0x00018000  +
0x11D7B8000  0x00000800  -
0x11D7B8800  0x00007000  /
0x11D7BF800  0x00000800  -
0x11D7C0000  0x00018000  +
0x11D7D8000  0x00000800  -
0x11D7D8800  0x00007000  /
0x11D7DF800  0x00000800  -
0x11D7E0000  0x00010000  +
0x11D7F0000  0x00000800  -
0x11D7F0800  0x0000F000  /
0x11D7FF800  0x00000800  -
0x11D800000  0x00010000  +
0x11D810000  0x00000800  -
0x11D810800  0x0000F000  /
0x11D81F800  0x00000800  -
0x11D820000  0x00010000  +
0x11D830000  0x00000800  -
0x11D830800  0x0000F000  /
0x11D83F800  0x00000800  -
0x11D840000  0x00028000  +
0x11D868000  0x00000800  -
0x11D868800  0x00007000  /
0x11D86F800  0x00000800  -
0x11D870000  0x00018000  +
0x11D888000  0x00000800  -
0x11D888800  0x00007000  /
0x11D88F800  0x00000800  -
0x11D890000  0x00018000  +
0x11D8A8000  0x00000800  -
0x11D8A8800  0x00007000  /
0x11D8AF800  0x00000800  -
0x11D8B0000  0x00010000  +
0x11D8C0000  0x00000800  -
0x11D8C0800  0x0000F000  /
0x11D8CF800  0x00000800  -
0x11D8D0000  0x00010000  +
0x11D8E0000  0x00000800  -
0x11D8E0800  0x0000F000  /
0x11D8EF800  0x00000800  -
0x11D8F0000  0x00010000  +
0x11D900000  0x00000800  -
0x11D900800  0x0000F000  /
0x11D90F800  0x00000800  -
0x11D910000  0x00028000  +
0x11D938000  0x00000800  -
0x11D938800  0x00007000  /
0x11D93F800  0x00000800  -
0x11D940000  0x00018000  +
0x11D958000  0x00000800  -
0x11D958800  0x00016000  /
0x11D96E800  0x00000800  -
0x11D96F000  0x00009000  +
0x11D978000  0x00000800  -
0x11D978800  0x00007000  /
0x11D97F800  0x00000800  -
0x11D980000  0x00010000  +
0x11D990000  0x00000800  -
0x11D990800  0x0000F000  /
0x11D99F800  0x00000800  -
0x11D9A0000  0x00010000  +
0x11D9B0000  0x00000800  -
0x11D9B0800  0x0000F000  /
0x11D9BF800  0x00000800  -
0x11D9C0000  0x00005000  +
0x11D9C5000  0x00000800  -
0x11D9C5800  0x0001A000  /
0x11D9DF800  0x00000800  -
0x11D9E0000  0x00010000  +
0x11D9F0000  0x00000800  -
