# Rescue Logfile. Created by GNU ddrescue version 1.19
# Command line: ddrescue -b 2048 -d -v /dev/sr0 image.iso image.log
# Start time:   2015-10-15 10:34:38
# Current time: 2015-10-15 11:43:51
# Scraping failed blocks... (forwards)
# current_pos  current_status
0xEAFDD000     /
#      pos        size  status
0xDC17D000  0x00000800  -
0xDC17D800  0x00000800  +
0xDC17E000  0x00000800  -
0xDC17E800  0x00000800  +
0xDC17F000  0x00000800  -
0xDC17F800  0x00000800  +
0xDC180000  0x00000800  -
0xDC180800  0x00000800  +
0xDC181000  0x00000800  -
0xDC181800  0x00000800  +
0xDC182000  0x00000800  -
0xDC182800  0x00000800  +
0xDC183000  0x00000800  -
0xDC183800  0x00000800  +
0xDC184000  0x00000800  -
0xDC184800  0x00000800  +
0xDC185000  0x00000800  -
0xDC185800  0x00000800  +
0xDC186000  0x00000800  -
0xDC186800  0x00000800  +
0xDC187000  0x00000800  -
0xDC187800  0x00000800  +
0xDC188000  0x00000800  -
0xDC188800  0x00000800  +
0xDC189000  0x00000800  -
0xDC189800  0x00000800  +
0xDC18A000  0x00000800  -
0xDC18A800  0x00000800  +
0xDC18B000  0x00000800  -
0xDC18B800  0x00000800  +
0xDC18C000  0x00000800  -
0xDC18C800  0x00000800  +
0xDC18D000  0x00000800  -
0xDC18D800  0x00000800  +
0xDC18E000  0x00000800  -
0xDC18E800  0x00000800  +
0xDC18F000  0x00000800  -
0xDC18F800  0x00000800  +
0xDC190000  0x00000800  -
0xDC190800  0x00000800  +
0xDC191000  0x00000800  -
0xDC191800  0x00000800  +
0xDC192000  0x00000800  -
0xDC192800  0x00000800  +
0xDC193000  0x00000800  -
0xDC193800  0x00000800  +
0xDC194000  0x00000800  -
0xDC194800  0x00000800  +
0xDC195000  0x00000800  -
0xDC195800  0x00000800  +
0xDC196000  0x00000800  -
0xDC196800  0x00000800  +
0xDC197000  0x00000800  -
0xDC197800  0x00000800  +
0xDC198000  0x00000800  -
0xDC198800  0x00000800  +
0xDC199000  0x00000800  -
0xDC199800  0x00000800  +
0xDC19A000  0x00000800  -
0xDC19A800  0x00000800  +
0xDC19B000  0x00000800  -
0xDC19B800  0x00000800  +
0xDC19C000  0x00000800  -
0xDC19C800  0x00000800  +
0xDC19D000  0x00000800  -
0xDC19D800  0x00000800  +
0xDC19E000  0x00000800  -
0xDC19E800  0x00000800  +
0xDC19F000  0x00000800  -
0xDC19F800  0x00000800  +
0xDC1A0000  0x00000800  -
0xDC1A0800  0x00000800  +
0xDC1A1000  0x00000800  -
0xDC1A1800  0x00000800  +
0xDC1A2000  0x00000800  -
0xDC1A2800  0x00000800  +
0xDC1A3000  0x00000800  -
0xDC1A3800  0x00000800  +
0xDC1A4000  0x00000800  -
0xDC1A4800  0x00000800  +
0xDC1A5000  0x00000800  -
0xDC1A5800  0x00000800  +
0xDC1A6000  0x00000800  -
0xDC1A6800  0x00000800  +
0xDC1A7000  0x00000800  -
0xDC1A7800  0x00000800  +
0xDC1A8000  0x00000800  -
0xDC1A8800  0x00000800  +
0xDC1A9000  0x00000800  -
0xDC1A9800  0x00000800  +
0xDC1AA000  0x00000800  -
0xDC1AA800  0x00000800  +
0xDC1AB000  0x00000800  -
0xDC1AB800  0x00000800  +
0xDC1AC000  0x00000800  -
0xDC1AC800  0x00000800  +
0xDC1AD000  0x00000800  -
0xDC1AD800  0x00000800  +
0xDC1AE000  0x00000800  -
0xDC1AE800  0x00000800  +
0xDC1AF000  0x00000800  -
0xDC1AF800  0x00000800  +
0xDC1B0000  0x00000800  -
0xDC1B0800  0x00000800  +
0xDC1B1000  0x00000800  -
0xDC1B1800  0x00000800  +
0xDC1B2000  0x00000800  -
0xDC1B2800  0x00000800  +
0xDC1B3000  0x00000800  -
0xDC1B3800  0x00000800  +
0xDC1B4000  0x00000800  -
0xDC1B4800  0x00000800  +
0xDC1B5000  0x00000800  -
0xDC1B5800  0x00000800  +
0xDC1B6000  0x00000800  -
0xDC1B6800  0x00000800  +
0xDC1B7000  0x00000800  -
0xDC1B7800  0x00000800  +
0xDC1B8000  0x00000800  -
0xDC1B8800  0x00000800  +
0xDC1B9000  0x00000800  -
0xDC1B9800  0x00000800  +
0xDC1BA000  0x00000800  -
0xDC1BA800  0x00000800  +
0xDC1BB000  0x00000800  -
0xDC1BB800  0x00000800  +
0xDC1BC000  0x00000800  -
0xDC1BC800  0x00000800  +
0xDC1BD000  0x00000800  -
0xDC1BD800  0x00000800  +
0xDC1BE000  0x00000800  -
0xDC1BE800  0x00000800  +
0xDC1BF000  0x00000800  -
0xDC1BF800  0x00000800  +
0xDC1C0000  0x00000800  -
0xDC1C0800  0x00000800  +
0xDC1C1000  0x00000800  -
0xDC1C1800  0x00000800  +
0xDC1C2000  0x00000800  -
0xDC1C2800  0x00000800  +
0xDC1C3000  0x00000800  -
0xDC1C3800  0x00000800  +
0xDC1C4000  0x00000800  -
0xDC1C4800  0x00000800  +
0xDC1C5000  0x00000800  -
0xDC1C5800  0x00000800  +
0xDC1C6000  0x00000800  -
0xDC1C6800  0x00000800  +
0xDC1C7000  0x00000800  -
0xDC1C7800  0x00000800  +
0xDC1C8000  0x00000800  -
0xDC1C8800  0x00000800  +
0xDC1C9000  0x00000800  -
0xDC1C9800  0x00000800  +
0xDC1CA000  0x00000800  -
0xDC1CA800  0x00000800  +
0xDC1CB000  0x00000800  -
0xDC1CB800  0x00000800  +
0xDC1CC000  0x00000800  -
0xDC1CC800  0x00000800  +
0xDC1CD000  0x00000800  -
0xDC1CD800  0x00000800  +
0xDC1CE000  0x00000800  -
0xDC1CE800  0x00000800  +
0xDC1CF000  0x00000800  -
0xDC1CF800  0x00000800  +
0xDC1D0000  0x00000800  -
0xDC1D0800  0x00000800  +
0xDC1D1000  0x00000800  -
0xDC1D1800  0x00000800  +
0xDC1D2000  0x00000800  -
0xDC1D2800  0x00000800  +
0xDC1D3000  0x00000800  -
0xDC1D3800  0x00000800  +
0xDC1D4000  0x00000800  -
0xDC1D4800  0x00000800  +
0xDC1D5000  0x00000800  -
0xDC1D5800  0x00000800  +
0xDC1D6000  0x00000800  -
0xDC1D6800  0x00000800  +
0xDC1D7000  0x00000800  -
0xDC1D7800  0x00000800  +
0xDC1D8000  0x00000800  -
0xDC1D8800  0x00000800  +
0xDC1D9000  0x00000800  -
0xDC1D9800  0x00000800  +
0xDC1DA000  0x00000800  -
0xDC1DA800  0x00000800  +
0xDC1DB000  0x00000800  -
0xDC1DB800  0x00000800  +
0xDC1DC000  0x00000800  -
0xDC1DC800  0x00000800  +
0xDC1DD000  0x00000800  -
0xDC1DD800  0x00000800  +
0xDC1DE000  0x00000800  -
0xDC1DE800  0x00000800  +
0xDC1DF000  0x00000800  -
0xDC1DF800  0x00000800  +
0xDC1E0000  0x00000800  -
0xDC1E0800  0x00000800  +
0xDC1E1000  0x00000800  -
0xDC1E1800  0x00000800  +
0xDC1E2000  0x00000800  -
0xDC1E2800  0x00000800  +
0xDC1E3000  0x00000800  -
0xDC1E3800  0x00000800  +
0xDC1E4000  0x00000800  -
0xDC1E4800  0x00000800  +
0xDC1E5000  0x00000800  -
0xDC1E5800  0x00000800  +
0xDC1E6000  0x00000800  -
0xDC1E6800  0x00000800  +
0xDC1E7000  0x00000800  -
0xDC1E7800  0x00000800  +
0xDC1E8000  0x00000800  -
0xDC1E8800  0x00000800  +
0xDC1E9000  0x00001000  -
0xDC1EA000  0x00074000  +
0xDC25E000  0x00000800  -
0xDC25E800  0x00000800  +
0xDC25F000  0x00000800  -
0xDC25F800  0x00000800  +
0xDC260000  0x00000800  -
0xDC260800  0x00000800  +
0xDC261000  0x00000800  -
0xDC261800  0x00000800  +
0xDC262000  0x00000800  -
0xDC262800  0x00000800  +
0xDC263000  0x00000800  -
0xDC263800  0x00000800  +
0xDC264000  0x00000800  -
0xDC264800  0x00000800  +
0xDC265000  0x00000800  -
0xDC265800  0x00000800  +
0xDC266000  0x00000800  -
0xDC266800  0x00000800  +
0xDC267000  0x00000800  -
0xDC267800  0x00000800  +
0xDC268000  0x00000800  -
0xDC268800  0x00000800  +
0xDC269000  0x00000800  -
0xDC269800  0x00000800  +
0xDC26A000  0x00000800  -
0xDC26A800  0x00000800  +
0xDC26B000  0x00000800  -
0xDC26B800  0x00000800  +
0xDC26C000  0x00000800  -
0xDC26C800  0x00000800  +
0xDC26D000  0x00000800  -
0xDC26D800  0x00000800  +
0xDC26E000  0x00000800  -
0xDC26E800  0x00000800  +
0xDC26F000  0x00000800  -
0xDC26F800  0x00000800  +
0xDC270000  0x00000800  -
0xDC270800  0x00000800  +
0xDC271000  0x00000800  -
0xDC271800  0x00000800  +
0xDC272000  0x00000800  -
0xDC272800  0x00000800  +
0xDC273000  0x00000800  -
0xDC273800  0x00000800  +
0xDC274000  0x00000800  -
0xDC274800  0x00000800  +
0xDC275000  0x00000800  -
0xDC275800  0x00000800  +
0xDC276000  0x00000800  -
0xDC276800  0x00000800  +
0xDC277000  0x00000800  -
0xDC277800  0x00000800  +
0xDC278000  0x00000800  -
0xDC278800  0x00000800  +
0xDC279000  0x00000800  -
0xDC279800  0x00000800  +
0xDC27A000  0x00000800  -
0xDC27A800  0x00000800  +
0xDC27B000  0x00000800  -
0xDC27B800  0x00000800  +
0xDC27C000  0x00000800  -
0xDC27C800  0x00000800  +
0xDC27D000  0x00000800  -
0xDC27D800  0x00000800  +
0xDC27E000  0x00000800  -
0xDC27E800  0x00000800  +
0xDC27F000  0x00000800  -
0xDC27F800  0x00000800  +
0xDC280000  0x00000800  -
0xDC280800  0x00000800  +
0xDC281000  0x00000800  -
0xDC281800  0x00000800  +
0xDC282000  0x00000800  -
0xDC282800  0x00000800  +
0xDC283000  0x00000800  -
0xDC283800  0x00000800  +
0xDC284000  0x00000800  -
0xDC284800  0x00000800  +
0xDC285000  0x00000800  -
0xDC285800  0x00000800  +
0xDC286000  0x00000800  -
0xDC286800  0x00000800  +
0xDC287000  0x00000800  -
0xDC287800  0x00000800  +
0xDC288000  0x00000800  -
0xDC288800  0x00000800  +
0xDC289000  0x00000800  -
0xDC289800  0x00000800  +
0xDC28A000  0x00000800  -
0xDC28A800  0x00000800  +
0xDC28B000  0x00000800  -
0xDC28B800  0x00000800  +
0xDC28C000  0x00000800  -
0xDC28C800  0x00000800  +
0xDC28D000  0x00000800  -
0xDC28D800  0x00000800  +
0xDC28E000  0x00000800  -
0xDC28E800  0x00000800  +
0xDC28F000  0x00000800  -
0xDC28F800  0x00000800  +
0xDC290000  0x00000800  -
0xDC290800  0x00000800  +
0xDC291000  0x00000800  -
0xDC291800  0x00000800  +
0xDC292000  0x00000800  -
0xDC292800  0x00000800  +
0xDC293000  0x00000800  -
0xDC293800  0x00000800  +
0xDC294000  0x00000800  -
0xDC294800  0x00000800  +
0xDC295000  0x00000800  -
0xDC295800  0x00000800  +
0xDC296000  0x00000800  -
0xDC296800  0x00000800  +
0xDC297000  0x00000800  -
0xDC297800  0x00000800  +
0xDC298000  0x00000800  -
0xDC298800  0x00000800  +
0xDC299000  0x00000800  -
0xDC299800  0x00000800  +
0xDC29A000  0x00000800  -
0xDC29A800  0x00000800  +
0xDC29B000  0x00000800  -
0xDC29B800  0x00000800  +
0xDC29C000  0x00000800  -
0xDC29C800  0x00000800  +
0xDC29D000  0x00000800  -
0xDC29D800  0x00000800  +
0xDC29E000  0x00000800  -
0xDC29E800  0x00000800  +
0xDC29F000  0x00000800  -
0xDC29F800  0x00000800  +
0xDC2A0000  0x00000800  -
0xDC2A0800  0x00000800  +
0xDC2A1000  0x00000800  -
0xDC2A1800  0x00000800  +
0xDC2A2000  0x00000800  -
0xDC2A2800  0x00000800  +
0xDC2A3000  0x00001000  -
0xDC2A4000  0x0003A000  +
0xDC2DE000  0x00000800  -
0xDC2DE800  0x00000800  +
0xDC2DF000  0x00000800  -
0xDC2DF800  0x00000800  +
0xDC2E0000  0x00000800  -
0xDC2E0800  0x00000800  +
0xDC2E1000  0x00000800  -
0xDC2E1800  0x00000800  +
0xDC2E2000  0x00000800  -
0xDC2E2800  0x00000800  +
0xDC2E3000  0x00000800  -
0xDC2E3800  0x00000800  +
0xDC2E4000  0x00000800  -
0xDC2E4800  0x00000800  +
0xDC2E5000  0x00000800  -
0xDC2E5800  0x00000800  +
0xDC2E6000  0x00000800  -
0xDC2E6800  0x00000800  +
0xDC2E7000  0x00000800  -
0xDC2E7800  0x00000800  +
0xDC2E8000  0x00000800  -
0xDC2E8800  0x00000800  +
0xDC2E9000  0x00000800  -
0xDC2E9800  0x00000800  +
0xDC2EA000  0x00000800  -
0xDC2EA800  0x00000800  +
0xDC2EB000  0x00000800  -
0xDC2EB800  0x00000800  +
0xDC2EC000  0x00000800  -
0xDC2EC800  0x00000800  +
0xDC2ED000  0x00000800  -
0xDC2ED800  0x00000800  +
0xDC2EE000  0x00000800  -
0xDC2EE800  0x00000800  +
0xDC2EF000  0x00000800  -
0xDC2EF800  0x00000800  +
0xDC2F0000  0x00000800  -
0xDC2F0800  0x00000800  +
0xDC2F1000  0x00000800  -
0xDC2F1800  0x00000800  +
0xDC2F2000  0x00000800  -
0xDC2F2800  0x00000800  +
0xDC2F3000  0x00000800  -
0xDC2F3800  0x00000800  +
0xDC2F4000  0x00000800  -
0xDC2F4800  0x00000800  +
0xDC2F5000  0x00000800  -
0xDC2F5800  0x00000800  +
0xDC2F6000  0x00000800  -
0xDC2F6800  0x00000800  +
0xDC2F7000  0x00000800  -
0xDC2F7800  0x00000800  +
0xDC2F8000  0x00000800  -
0xDC2F8800  0x00000800  +
0xDC2F9000  0x00000800  -
0xDC2F9800  0x00000800  +
0xDC2FA000  0x00000800  -
0xDC2FA800  0x00000800  +
0xDC2FB000  0x00000800  -
0xDC2FB800  0x00000800  +
0xDC2FC000  0x00000800  -
0xDC2FC800  0x00000800  +
0xDC2FD000  0x00000800  -
0xDC2FD800  0x00000800  +
0xDC2FE000  0x00000800  -
0xDC2FE800  0x00000800  +
0xDC2FF000  0x00000800  -
0xDC2FF800  0x00000800  +
0xDC300000  0x00000800  -
0xDC300800  0x00000800  +
0xDC301000  0x00000800  -
0xDC301800  0x00000800  +
0xDC302000  0x00000800  -
0xDC302800  0x00000800  +
0xDC303000  0x00000800  -
0xDC303800  0x00000800  +
0xDC304000  0x00000800  -
0xDC304800  0x00000800  +
0xDC305000  0x00000800  -
0xDC305800  0x00000800  +
0xDC306000  0x00000800  -
0xDC306800  0x00000800  +
0xDC307000  0x00000800  -
0xDC307800  0x00000800  +
0xDC308000  0x00000800  -
0xDC308800  0x00000800  +
0xDC309000  0x00000800  -
0xDC309800  0x00000800  +
0xDC30A000  0x00000800  -
0xDC30A800  0x00000800  +
0xDC30B000  0x00000800  -
0xDC30B800  0x00000800  +
0xDC30C000  0x00000800  -
0xDC30C800  0x00000800  +
0xDC30D000  0x00000800  -
0xDC30D800  0x00000800  +
0xDC30E000  0x00000800  -
0xDC30E800  0x00000800  +
0xDC30F000  0x00000800  -
0xDC30F800  0x00000800  +
0xDC310000  0x00000800  -
0xDC310800  0x00000800  +
0xDC311000  0x00000800  -
0xDC311800  0x00000800  +
0xDC312000  0x00000800  -
0xDC312800  0x00000800  +
0xDC313000  0x00000800  -
0xDC313800  0x00000800  +
0xDC314000  0x00000800  -
0xDC314800  0x00000800  +
0xDC315000  0x00000800  -
0xDC315800  0x00000800  +
0xDC316000  0x00000800  -
0xDC316800  0x00000800  +
0xDC317000  0x00000800  -
0xDC317800  0x00000800  +
0xDC318000  0x00000800  -
0xDC318800  0x00000800  +
0xDC319000  0x00000800  -
0xDC319800  0x00000800  +
0xDC31A000  0x00000800  -
0xDC31A800  0x00000800  +
0xDC31B000  0x00001000  -
0xDC31C000  0x0002D000  +
0xDC349000  0x00001000  -
0xDC34A000  0x00000800  +
0xDC34A800  0x00000800  -
0xDC34B000  0x00000800  +
0xDC34B800  0x00000800  -
0xDC34C000  0x00000800  +
0xDC34C800  0x00000800  -
0xDC34D000  0x00000800  +
0xDC34D800  0x00000800  -
0xDC34E000  0x00000800  +
0xDC34E800  0x00000800  -
0xDC34F000  0x00000800  +
0xDC34F800  0x00000800  -
0xDC350000  0x00000800  +
0xDC350800  0x00000800  -
0xDC351000  0x00000800  +
0xDC351800  0x00000800  -
0xDC352000  0x00000800  +
0xDC352800  0x00000800  -
0xDC353000  0x00000800  +
0xDC353800  0x00000800  -
0xDC354000  0x00000800  +
0xDC354800  0x00000800  -
0xDC355000  0x00000800  +
0xDC355800  0x00000800  -
0xDC356000  0x00000800  +
0xDC356800  0x00000800  -
0xDC357000  0x00000800  +
0xDC357800  0x00000800  -
0xDC358000  0x00000800  +
0xDC358800  0x00000800  -
0xDC359000  0x00000800  +
0xDC359800  0x00000800  -
0xDC35A000  0x00000800  +
0xDC35A800  0x00000800  -
0xDC35B000  0x00000800  +
0xDC35B800  0x00000800  -
0xDC35C000  0x00000800  +
0xDC35C800  0x00000800  -
0xDC35D000  0x00000800  +
0xDC35D800  0x00000800  -
0xDC35E000  0x00000800  +
0xDC35E800  0x00000800  -
0xDC35F000  0x00000800  +
0xDC35F800  0x00000800  -
0xDC360000  0x00000800  +
0xDC360800  0x00000800  -
0xDC361000  0x00000800  +
0xDC361800  0x00000800  -
0xDC362000  0x00000800  +
0xDC362800  0x00000800  -
0xDC363000  0x00000800  +
0xDC363800  0x00000800  -
0xDC364000  0x00000800  +
0xDC364800  0x00000800  -
0xDC365000  0x00000800  +
0xDC365800  0x00000800  -
0xDC366000  0x00000800  +
0xDC366800  0x00000800  -
0xDC367000  0x00000800  +
0xDC367800  0x00000800  -
0xDC368000  0x00000800  +
0xDC368800  0x00000800  -
0xDC369000  0x00000800  +
0xDC369800  0x00000800  -
0xDC36A000  0x00000800  +
0xDC36A800  0x00000800  -
0xDC36B000  0x00000800  +
0xDC36B800  0x00000800  -
0xDC36C000  0x00000800  +
0xDC36C800  0x00000800  -
0xDC36D000  0x00000800  +
0xDC36D800  0x00000800  -
0xDC36E000  0x00000800  +
0xDC36E800  0x00000800  -
0xDC36F000  0x00000800  +
0xDC36F800  0x00000800  -
0xDC370000  0x00000800  +
0xDC370800  0x00000800  -
0xDC371000  0x00000800  +
0xDC371800  0x00000800  -
0xDC372000  0x00000800  +
0xDC372800  0x00000800  -
0xDC373000  0x00000800  +
0xDC373800  0x00000800  -
0xDC374000  0x00000800  +
0xDC374800  0x00000800  -
0xDC375000  0x00000800  +
0xDC375800  0x00000800  -
0xDC376000  0x00000800  +
0xDC376800  0x00000800  -
0xDC377000  0x00000800  +
0xDC377800  0x00000800  -
0xDC378000  0x00000800  +
0xDC378800  0x00000800  -
0xDC379000  0x00000800  +
0xDC379800  0x00000800  -
0xDC37A000  0x00000800  +
0xDC37A800  0x00000800  -
0xDC37B000  0x00000800  +
0xDC37B800  0x00000800  -
0xDC37C000  0x00000800  +
0xDC37C800  0x00000800  -
0xDC37D000  0x00000800  +
0xDC37D800  0x00000800  -
0xDC37E000  0x00000800  +
0xDC37E800  0x00000800  -
0xDC37F000  0x00000800  +
0xDC37F800  0x00000800  -
0xDC380000  0x00000800  +
0xDC380800  0x00000800  -
0xDC381000  0x00000800  +
0xDC381800  0x00000800  -
0xDC382000  0x00000800  +
0xDC382800  0x00000800  -
0xDC383000  0x00000800  +
0xDC383800  0x00000800  -
0xDC384000  0x00000800  +
0xDC384800  0x00000800  -
0xDC385000  0x00000800  +
0xDC385800  0x00000800  -
0xDC386000  0x00000800  +
0xDC386800  0x00000800  -
0xDC387000  0x00000800  +
0xDC387800  0x00000800  -
0xDC388000  0x00000800  +
0xDC388800  0x00000800  -
0xDC389000  0x00000800  +
0xDC389800  0x00000800  -
0xDC38A000  0x00000800  +
0xDC38A800  0x00000800  -
0xDC38B000  0x00000800  +
0xDC38B800  0x00000800  -
0xDC38C000  0x00000800  +
0xDC38C800  0x00000800  -
0xDC38D000  0x00000800  +
0xDC38D800  0x00000800  -
0xDC38E000  0x00000800  +
0xDC38E800  0x00000800  -
0xDC38F000  0x00000800  +
0xDC38F800  0x00000800  -
0xDC390000  0x00000800  +
0xDC390800  0x00000800  -
0xDC391000  0x00000800  +
0xDC391800  0x00000800  -
0xDC392000  0x00000800  +
0xDC392800  0x00000800  -
0xDC393000  0x00000800  +
0xDC393800  0x00000800  -
0xDC394000  0x00028000  +
0xDC3BC000  0x00000800  -
0xDC3BC800  0x00000800  +
0xDC3BD000  0x00000800  -
0xDC3BD800  0x00000800  +
0xDC3BE000  0x00000800  -
0xDC3BE800  0x00000800  +
0xDC3BF000  0x00000800  -
0xDC3BF800  0x00000800  +
0xDC3C0000  0x00000800  -
0xDC3C0800  0x00000800  +
0xDC3C1000  0x00000800  -
0xDC3C1800  0x00000800  +
0xDC3C2000  0x00000800  -
0xDC3C2800  0x00000800  +
0xDC3C3000  0x00000800  -
0xDC3C3800  0x00000800  +
0xDC3C4000  0x00000800  -
0xDC3C4800  0x00000800  +
0xDC3C5000  0x00000800  -
0xDC3C5800  0x00000800  +
0xDC3C6000  0x00000800  -
0xDC3C6800  0x00000800  +
0xDC3C7000  0x00000800  -
0xDC3C7800  0x00000800  +
0xDC3C8000  0x00000800  -
0xDC3C8800  0x00000800  +
0xDC3C9000  0x00000800  -
0xDC3C9800  0x00000800  +
0xDC3CA000  0x00000800  -
0xDC3CA800  0x00000800  +
0xDC3CB000  0x00000800  -
0xDC3CB800  0x00000800  +
0xDC3CC000  0x00000800  -
0xDC3CC800  0x00000800  +
0xDC3CD000  0x00000800  -
0xDC3CD800  0x00000800  +
0xDC3CE000  0x00000800  -
0xDC3CE800  0x00000800  +
0xDC3CF000  0x00000800  -
0xDC3CF800  0x00000800  +
0xDC3D0000  0x00000800  -
0xDC3D0800  0x00000800  +
0xDC3D1000  0x00000800  -
0xDC3D1800  0x00000800  +
0xDC3D2000  0x00000800  -
0xDC3D2800  0x00000800  +
0xDC3D3000  0x00000800  -
0xDC3D3800  0x00000800  +
0xDC3D4000  0x00000800  -
0xDC3D4800  0x00000800  +
0xDC3D5000  0x00000800  -
0xDC3D5800  0x00000800  +
0xDC3D6000  0x00000800  -
0xDC3D6800  0x00000800  +
0xDC3D7000  0x00000800  -
0xDC3D7800  0x00000800  +
0xDC3D8000  0x00000800  -
0xDC3D8800  0x00000800  +
0xDC3D9000  0x00000800  -
0xDC3D9800  0x00000800  +
0xDC3DA000  0x00000800  -
0xDC3DA800  0x00000800  +
0xDC3DB000  0x00000800  -
0xDC3DB800  0x00000800  +
0xDC3DC000  0x00000800  -
0xDC3DC800  0x00000800  +
0xDC3DD000  0x00000800  -
0xDC3DD800  0x00000800  +
0xDC3DE000  0x00000800  -
0xDC3DE800  0x00000800  +
0xDC3DF000  0x00000800  -
0xDC3DF800  0x00000800  +
0xDC3E0000  0x00000800  -
0xDC3E0800  0x00000800  +
0xDC3E1000  0x00000800  -
0xDC3E1800  0x00000800  +
0xDC3E2000  0x00000800  -
0xDC3E2800  0x00000800  +
0xDC3E3000  0x00000800  -
0xDC3E3800  0x00000800  +
0xDC3E4000  0x00000800  -
0xDC3E4800  0x00000800  +
0xDC3E5000  0x00000800  -
0xDC3E5800  0x00000800  +
0xDC3E6000  0x00000800  -
0xDC3E6800  0x00000800  +
0xDC3E7000  0x00000800  -
0xDC3E7800  0x00000800  +
0xDC3E8000  0x00000800  -
0xDC3E8800  0x00000800  +
0xDC3E9000  0x00000800  -
0xDC3E9800  0x00000800  +
0xDC3EA000  0x00000800  -
0xDC3EA800  0x00000800  +
0xDC3EB000  0x00000800  -
0xDC3EB800  0x00000800  +
0xDC3EC000  0x00000800  -
0xDC3EC800  0x00000800  +
0xDC3ED000  0x00000800  -
0xDC3ED800  0x00000800  +
0xDC3EE000  0x00000800  -
0xDC3EE800  0x00000800  +
0xDC3EF000  0x00000800  -
0xDC3EF800  0x00000800  +
0xDC3F0000  0x00000800  -
0xDC3F0800  0x00000800  +
0xDC3F1000  0x00000800  -
0xDC3F1800  0x00000800  +
0xDC3F2000  0x00000800  -
0xDC3F2800  0x00000800  +
0xDC3F3000  0x00000800  -
0xDC3F3800  0x00000800  +
0xDC3F4000  0x00000800  -
0xDC3F4800  0x00000800  +
0xDC3F5000  0x00000800  -
0xDC3F5800  0x00000800  +
0xDC3F6000  0x00000800  -
0xDC3F6800  0x00000800  +
0xDC3F7000  0x00000800  -
0xDC3F7800  0x00000800  +
0xDC3F8000  0x00000800  -
0xDC3F8800  0x00000800  +
0xDC3F9000  0x00000800  -
0xDC3F9800  0x00000800  +
0xDC3FA000  0x00000800  -
0xDC3FA800  0x00000800  +
0xDC3FB000  0x00000800  -
0xDC3FB800  0x00000800  +
0xDC3FC000  0x00000800  -
0xDC3FC800  0x00000800  +
0xDC3FD000  0x00000800  -
0xDC3FD800  0x00000800  +
0xDC3FE000  0x00000800  -
0xDC3FE800  0x00000800  +
0xDC3FF000  0x00000800  -
0xDC3FF800  0x00000800  +
0xDC400000  0x00000800  -
0xDC400800  0x00000800  +
0xDC401000  0x00000800  -
0xDC401800  0x00000800  +
0xDC402000  0x00000800  -
0xDC402800  0x00000800  +
0xDC403000  0x00000800  -
0xDC403800  0x00000800  +
0xDC404000  0x00000800  -
0xDC404800  0x00000800  +
0xDC405000  0x00000800  -
0xDC405800  0x00000800  +
0xDC406000  0x00001000  -
0xDC407000  0x0002C000  +
0xDC433000  0x00000800  -
0xDC433800  0x00000800  +
0xDC434000  0x00000800  -
0xDC434800  0x00000800  +
0xDC435000  0x00000800  -
0xDC435800  0x00000800  +
0xDC436000  0x00000800  -
0xDC436800  0x00000800  +
0xDC437000  0x00000800  -
0xDC437800  0x00000800  +
0xDC438000  0x00000800  -
0xDC438800  0x00000800  +
0xDC439000  0x00000800  -
0xDC439800  0x00000800  +
0xDC43A000  0x00000800  -
0xDC43A800  0x00000800  +
0xDC43B000  0x00000800  -
0xDC43B800  0x00000800  +
0xDC43C000  0x00000800  -
0xDC43C800  0x00000800  +
0xDC43D000  0x00000800  -
0xDC43D800  0x00000800  +
0xDC43E000  0x00000800  -
0xDC43E800  0x00000800  +
0xDC43F000  0x00000800  -
0xDC43F800  0x00000800  +
0xDC440000  0x00000800  -
0xDC440800  0x00000800  +
0xDC441000  0x00000800  -
0xDC441800  0x00000800  +
0xDC442000  0x00000800  -
0xDC442800  0x00000800  +
0xDC443000  0x00000800  -
0xDC443800  0x00000800  +
0xDC444000  0x00000800  -
0xDC444800  0x00000800  +
0xDC445000  0x00000800  -
0xDC445800  0x00000800  +
0xDC446000  0x00000800  -
0xDC446800  0x00000800  +
0xDC447000  0x00000800  -
0xDC447800  0x00000800  +
0xDC448000  0x00000800  -
0xDC448800  0x00000800  +
0xDC449000  0x00000800  -
0xDC449800  0x00000800  +
0xDC44A000  0x00000800  -
0xDC44A800  0x00000800  +
0xDC44B000  0x00000800  -
0xDC44B800  0x00000800  +
0xDC44C000  0x00000800  -
0xDC44C800  0x00000800  +
0xDC44D000  0x00000800  -
0xDC44D800  0x00000800  +
0xDC44E000  0x00000800  -
0xDC44E800  0x00000800  +
0xDC44F000  0x00000800  -
0xDC44F800  0x00000800  +
0xDC450000  0x00000800  -
0xDC450800  0x00000800  +
0xDC451000  0x00000800  -
0xDC451800  0x00000800  +
0xDC452000  0x00000800  -
0xDC452800  0x00000800  +
0xDC453000  0x00000800  -
0xDC453800  0x00000800  +
0xDC454000  0x00000800  -
0xDC454800  0x00000800  +
0xDC455000  0x00000800  -
0xDC455800  0x00000800  +
0xDC456000  0x00000800  -
0xDC456800  0x00000800  +
0xDC457000  0x00000800  -
0xDC457800  0x00000800  +
0xDC458000  0x00000800  -
0xDC458800  0x00000800  +
0xDC459000  0x00000800  -
0xDC459800  0x00000800  +
0xDC45A000  0x00000800  -
0xDC45A800  0x00000800  +
